territory_id,share_2023,share_2024,cafe_2023,cafe_2024,food_2023,food_2024,total_2023,total_2024,d_share_pp,d_cafe_pp,d_food_pp,growth_total,name,short,region,mo_type,macro,sub,market_access,population,wage,urban_share,lat,lon,type,log_access,log_pop,log_wage,start,access_q
62,0.0654697492377558,0.11988318841130748,0.034154154730387694,0.03022769706104719,0.44579588426872024,0.4260667656893719,18903.25,22009.916666666668,5.441343917355168,-0.39264576693405046,-1.9729118579348337,0.16434563721405948,Краснокамский муниципальный район,Краснокамский,Республика Башкортостан,муниципальный район,1,3,325.6,25332.0,64901.0,0.0,55.950332862393616,54.244516256847625,Северные и ресурсные,5.785669634128385,10.13982369763632,11.080618310893968,6.546974923775579,q3
63,0.08492848233018946,0.13022996630640946,0.015337340384076309,0.013561414093632413,0.42453211248979056,0.41035421197104555,18964.666666666668,21063.666666666668,4.530148397622,-0.17759262904438952,-1.4177900518745012,0.11067950926283965,Кугарчинский муниципальный район,Кугарчинский,Республика Башкортостан,муниципальный район,3,0,301.3,26359.0,47305.4,0.0,52.67459177126093,56.60564242642812,Сельские и малые,5.708106446136256,10.179565051629774,10.76437973286857,8.492848233018947,q2
65,0.08215125075266756,0.1256277162688,0.026291210738016314,0.026711612815412785,0.48026684907760275,0.46022830259499475,18954.416666666668,20064.166666666668,4.347646551613245,0.042040207739647145,-2.0038546482608,0.05854835944129122,Кушнаренковский муниципальный район,Кушнаренковский,Республика Башкортостан,муниципальный район,3,0,332.0,26370.0,50295.3,0.0,55.04788278501928,55.34922750523721,Сельские и малые,5.805134968916488,10.179982279347332,10.825666912358285,8.215125075266757,q3
66,0.08826449760740113,0.12591477534084883,0.049646302283137406,0.05220470697312545,0.387957053855244,0.37146502319546193,25600.916666666668,29924.916666666668,3.7650277733447703,0.25584046899880464,-1.6492030659782053,0.16890020214119938,Мелеузовский муниципальный район,Мелеузовский,Республика Башкортостан,муниципальный район,0,4,309.6,79609.0,54630.9,0.6930623421974902,53.09117346528849,56.17311445406734,Крупные и средние города,5.735281141715572,11.284882430767706,10.908354935718641,8.826449760740113,q3
67,0.08354256833218064,0.12379851712618738,0.020517208718299432,0.02236326278055162,0.4153096665908678,0.4018382344325188,20225.666666666668,22911.5,4.025594879400673,0.18460540622521893,-1.3471432158349006,0.13279331542429573,Мечетлинский муниципальный район,Мечетлинский,Республика Башкортостан,муниципальный район,3,2,308.9,21838.0,45561.3,0.0,55.93480034461451,58.32193895921848,Сельские и малые,5.733017599924536,9.99140685057401,10.726813950955618,8.354256833218065,q3
68,0.0753007737682762,0.13051263514324657,0.02503928022675532,0.023931950807292213,0.5150146966625071,0.4732380060133201,16772.75,19330.833333333332,5.521186137497038,-0.11073294194631073,-4.177669064918699,0.15251424681899706,Мишкинский муниципальный район,Мишкинский,Республика Башкортостан,муниципальный район,3,0,322.6,20716.0,45268.6,0.0,55.57738620430224,55.938476866776334,Сельские и малые,5.776413165691109,9.938661627543782,10.720368914394035,7.530077376827619,q3
69,0.0770163017761273,0.11559334109851782,0.026025321990941198,0.023529168522770944,0.40889454811381293,0.41956069631172727,17540.5,20081.083333333332,3.8577039322390525,-0.24961534681702535,1.0666148197914338,0.1448409870490197,Миякинский муниципальный район,Миякинский,Республика Башкортостан,муниципальный район,3,0,319.7,23086.0,47598.1,0.0,53.60831737770195,54.81785687703014,Сельские и малые,5.767383056065796,10.046981652174857,10.77054812345646,7.70163017761273,q3
70,0.11177033432854844,0.1722168829451366,0.024767832270066844,0.024169793765587574,0.4683701303707382,0.4630720981090924,19554.5,21723.166666666668,6.044654861658816,-0.05980385044792695,-0.5298032261645824,0.11090371355272022,Нуримановский муниципальный район,Нуримановский,Республика Башкортостан,муниципальный район,3,0,316.4,19945.0,45435.8,0.0,55.262703059846274,56.89059776358325,Сельские и малые,5.757007235893499,9.900733764339506,10.724055619545691,11.177033432854843,q3
71,0.08662707808546215,0.1389702474643402,0.04088148027993598,0.03143724109531351,0.43934548112627203,0.4306985996785781,19310.166666666668,22431.583333333332,5.2343169378878045,-0.944423918462247,-0.8646881447693933,0.16164628304606365,Салаватский муниципальный район,Салаватский,Республика Башкортостан,муниципальный район,3,0,311.5,23304.0,51691.7,0.0,55.249404105314014,58.15716984397246,Сельские и малые,5.741399338227508,10.05638029863927,10.853052506022268,8.662707808546214,q3
72,0.08063168534376187,0.13775551896733226,0.022154888725206684,0.01649806903566581,0.43893732158699805,0.4170691396291328,16111.166666666666,17257.333333333332,5.712383362357039,-0.5656819689540873,-2.186818195786527,0.07114113399608968,Стерлибашевский муниципальный район,Стерлибашевский,Республика Башкортостан,муниципальный район,3,0,316.9,16360.0,42737.0,0.0,53.383919777720024,55.18905658579494,Сельские и малые,5.758586266696875,9.702594610156739,10.66282033455183,8.063168534376187,q3
73,0.0836795091638322,0.11795529757709455,0.05629522832171276,0.05835647147865731,0.36774935480416565,0.35849058247818677,27156.75,31771.583333333332,3.427578841326236,0.2061243156944545,-0.9258772325978881,0.1699331964735593,Стерлитамакский муниципальный район,Стерлитамакский,Республика Башкортостан,муниципальный район,0,1,485.7,47531.0,57412.3,0.0,53.66042796649554,55.71732274116903,Крупные и средние города,6.1855911493516995,10.769137408730304,10.95801384506604,8.36795091638322,q5 (высокая)
74,0.0845402690539538,0.12567840555421908,0.01729944659345645,0.024642065301535048,0.4707339757256895,0.4353717381434541,17654.416666666668,20947.416666666668,4.113813650026528,0.7342618708078598,-3.5362237582235387,0.18652556253628694,Татышлинский муниципальный район,Татышлинский,Республика Башкортостан,муниципальный район,3,1,317.6,20679.0,72519.4,0.0,56.25623453781235,55.75783185534876,Сельские и малые,5.760792729372981,9.936873971553762,11.19160939125486,8.45402690539538,q3
75,0.07887384065145985,0.11669841412155764,0.047711387583203195,0.049740183237152374,0.4281634737186235,0.40340743969424314,24966.083333333332,29145.916666666668,3.7824573470097795,0.20287956539491794,-2.475603402438037,0.1674204671003663,Туймазинский муниципальный район,Туймазинский,Республика Башкортостан,муниципальный район,0,1,336.0,130733.0,61257.3,0.5186678191428331,54.50395325923185,53.874034225354045,Крупные и средние города,5.817111159963204,11.780912354353491,11.022838304978633,7.887384065145985,q3
76,0.09814467277048235,0.13597897398545267,0.059413234999740556,0.062159437970419916,0.38462673820039234,0.3672169836531462,28229.083333333332,33709.666666666664,3.783430121497032,0.27462029706793595,-1.7409754547246137,0.19414669858804,Уфимский муниципальный район,Уфимский,Республика Башкортостан,муниципальный район,2,5,889.7,117125.0,90380.8,0.0,54.76552129434777,55.815163373168616,Столичные агломерации,6.790884327250722,11.670997019540723,11.411787134441918,9.814467277048236,q5 (высокая)
77,0.08299267454966347,0.12451614141185556,0.0455557622301404,0.04782357913326458,0.39967842644980367,0.3848778535031727,25571.416666666668,30029.416666666668,4.152346686219209,0.22678169031241785,-1.4800572946630952,0.17433527669240068,Учалинский муниципальный район,Учалинский,Республика Башкортостан,муниципальный район,0,3,299.6,68451.0,81713.4,0.5276913412514062,54.37759934616915,59.30376262328126,Крупные и средние города,5.702448251643064,11.13387343981368,11.310973282087039,8.299267454966348,q2
78,0.0824535922366026,0.1454852194972827,0.01662623273627705,0.01735349998026035,0.4764746918830414,0.4240473449757494,17606.75,18261.75,6.303162726068008,0.0727267243983299,-5.2427346907292005,0.037201641415934183,Федоровский муниципальный район,Федоровский,Республика Башкортостан,муниципальный район,3,0,313.8,15491.0,45108.6,0.0,53.09989390556777,55.26982410451487,Сельские и малые,5.748755840298932,9.648014489106362,10.716828194673665,8.24535922366026,q3
79,0.09411948253755771,0.13513853082521918,0.02869581417613036,0.03471359871819469,0.4400340251313051,0.4125541125268904,20941.5,24582.833333333332,4.101904828766147,0.601778454206433,-2.7479912604414682,0.17388120876409685,Хайбуллинский муниципальный район,Хайбуллинский,Республика Башкортостан,муниципальный район,1,3,283.6,29249.0,79129.2,0.0,52.001399683416935,58.110586087451615,Северные и ресурсные,5.647564794657972,10.28360066404139,11.278837238606474,9.41194825375577,q2
80,0.06896955822003077,0.10763581939696804,0.02228698950461642,0.021157042292043973,0.4448800761423457,0.4462340285085243,18490.416666666668,20066.333333333332,3.8666261176937264,-0.11299472125724484,0.1353952366178579,0.08522883475674314,Чекмагушевский муниципальный район,Чекмагушевский,Республика Башкортостан,муниципальный район,3,0,332.7,27671.0,54175.5,0.0,55.11896107172264,54.62123671772478,Сельские и малые,5.807241183024431,10.228140212351999,10.8999840557113,6.896955822003077,q3
