id,name,short,region,mo_type,lat,lon,macro,sub,switches_macro,switches_sub,population,wage,market_access,urban_share,total_2024,total_2023
2307,Нагайбакский муниципальный район,Нагайбакский,Челябинская область,муниципальный район,53.55864205583419,59.82569803286135,3,0,0,0,16951.0,60069.3,291.6,0.08707450887853224,19626.75,16774.583333333332
2308,Нязепетровский муниципальный район,Нязепетровский,Челябинская область,муниципальный район,55.965803228219215,59.58134099274112,3,0,0,0,13666.0,46232.3,307.7,0.7399385335870042,22259.666666666668,19339.333333333332
2309,Октябрьский муниципальный район,Октябрьский,Челябинская область,муниципальный район,54.38571329241951,62.707696924044,3,0,0,0,18139.0,52761.0,285.7,0.0,20289.0,17600.666666666668
2310,Пластовский муниципальный район,Пластовский,Челябинская область,муниципальный район,54.28040235501195,60.60521086912243,3,1,0,0,24231.0,102847.9,297.5,0.7496595270521234,26729.166666666668,23624.833333333332
2311,Саткинский муниципальный район,Саткинский,Челябинская область,муниципальный район,54.97903466592725,58.99652623742988,0,1,0,2,74031.0,60418.5,309.1,0.9364725587929381,30176.416666666668,24958.083333333332
2312,Сосновский муниципальный район,Сосновский,Челябинская область,муниципальный район,55.232246179700574,61.1987838272591,0,4,0,1,93044.0,78815.5,313.1,0.0,36790.166666666664,29716.5
2314,Увельский муниципальный район,Увельский,Челябинская область,муниципальный район,54.48135404155571,61.49691585823544,3,1,0,0,30982.0,69599.1,297.0,0.0,22173.166666666668,20230.916666666668
2315,Уйский муниципальный район,Уйский,Челябинская область,муниципальный район,54.384421018669904,60.090091490439136,3,0,0,0,20981.0,47728.1,297.0,0.0,20925.5,18580.833333333332
2316,Чебаркульский муниципальный район,Чебаркульский,Челябинская область,муниципальный район,54.82718262114604,60.51839450100396,3,0,0,4,28564.0,60279.1,330.8,0.0,24921.083333333332,19899.166666666668
2317,Чесменский муниципальный район,Чесменский,Челябинская область,муниципальный район,53.72849011472434,60.57130171350288,3,0,0,0,15114.0,53848.6,287.6,0.0,22971.083333333332,19429.75
2318,городской округ город Ярославль,Ярославль,Ярославская область,городской округ,57.63360504401472,39.8566901907736,0,4,0,0,567443.0,76713.9,417.9,1.0,38471.083333333336,33039.75
2320,городской округ город Рыбинск,Рыбинск,Ярославская область,городской округ,58.057818805133806,38.82169295172533,0,4,0,0,171810.0,72473.2,375.0,1.0,33145.75,28276.583333333332
2321,Большесельский муниципальный район,Большесельский,Ярославская область,муниципальный район,57.724032588920686,38.98323193564646,3,0,0,2,9122.0,50677.7,371.2,0.0,23672.583333333332,20075.75
2322,Борисоглебский муниципальный район,Борисоглебский,Ярославская область,муниципальный район,57.32743594312295,38.9843653823108,3,0,0,0,11831.0,52498.4,387.0,0.45625898064407067,26288.916666666668,22652.916666666668
2323,Брейтовский муниципальный район,Брейтовский,Ярославская область,муниципальный район,58.35718403148546,37.84719491424492,3,0,0,0,5332.0,45626.1,345.2,0.0,24536.583333333332,20914.25
2324,Гаврилов-Ямский муниципальный район,Гаврилов-Ямский,Ярославская область,муниципальный район,57.33347520124376,39.886152090665185,3,1,1,0,23809.0,62073.5,384.4,0.6542063925406358,25024.833333333332,22241.25
2325,Даниловский муниципальный район,Даниловский,Ярославская область,муниципальный район,58.12085373018443,40.11502398134397,3,1,0,0,20497.0,54092.9,361.5,0.6632677952871152,23706.833333333332,20906.833333333332
2326,Любимский муниципальный район,Любимский,Ярославская область,муниципальный район,58.32525181711848,40.74532985899348,3,0,0,2,9732.0,48998.8,352.8,0.5144882860665845,22677.25,19963.0
2327,Мышкинский муниципальный район,Мышкинский,Ярославская область,муниципальный район,57.76399485511642,38.19867665504056,3,1,1,0,9051.0,62791.0,365.5,0.6076676610319302,26412.416666666668,23263.583333333332
2328,Некоузский муниципальный район,Некоузский,Ярославская область,муниципальный район,57.95085306510197,37.88832018852192,3,1,0,0,11435.0,58673.1,359.9,0.0,23793.5,21272.583333333332
